siteID,plotID,collectDate,taxonID,uid
BART,BART_066,2016-05-10,SPHSTE3,880a892d-88cf-4aff-b37c-27e664d06e76
BART,BART_002,2016-05-10,PTEROS,694edf11-d079-4565-9cf6-a34320129acc
BART,BART_028,2016-05-10,SPHSTE3,b77518f6-b74a-4c07-ba45-a902db888059
BART,BART_002,2016-05-10,SPHSTE3,143986e0-499d-4be1-b842-89536f95bdab
BART,BART_079,2016-05-10,PTEPEN,9ba2bff3-538f-4c86-8f9f-4685b5097fb2
BART,BART_028,2016-05-10,PTEPEN,6f9aa80b-70a2-4961-b479-29762160e088
BART,BART_018,2016-05-10,SPHCAN,0d9b3289-48b4-40b5-8f3f-58aee1de3005
BART,BART_066,2016-05-10,SPHSTE3,de7cac39-4cec-42d4-b323-acd096db47e7
BART,BART_025,2016-05-10,CYMNEG,bf3336b0-7b25-4163-a4f2-862b64cda155
BART,BART_018,2016-05-10,PTEPEN,5329905b-dbd3-4480-95c1-3657bd4a41cb
BART,BART_025,2016-05-10,PTEPEN,91e8e465-9252-47f1-8dde-b308144ebb55
BART,BART_025,2016-05-10,PTEADS,9aeb2ad5-1680-4e71-9bb2-a714ae272792
BART,BART_002,2016-05-10,PTEPEN,4e720205-4b2f-4eec-9916-51204209ebc1
BART,BART_002,2016-05-10,SPHSTE3,2bb8b4e7-b924-4eb3-b3e9-4fd6ae9f0ea4
BART,BART_031,2016-05-24,SPHCAN,c6ddafef-8745-47d9-ae0c-6b628c867350
BART,BART_025,2016-05-24,PTEROS,5d504b98-055f-4005-9258-f6357e7f1941
BART,BART_002,2016-05-24,SPHSTE3,82882d39-6411-4f31-8970-890de8667ad1
BART,BART_018,2016-05-24,SPHCAN,16dbf594-6fd1-4b62-80d4-cfce661355ae
BART,BART_079,2016-05-24,SPHSTE3,77868f68-99dd-4111-a009-5121c62fbd90
BART,BART_080,2016-05-24,PTEPEN,25af0b31-b71a-43e4-a445-dba5da1288f4
BART,BART_066,2016-05-24,PTEPEN,4ece2b45-fd89-4ae8-9b16-4e65b2a6f1cf
BART,BART_068,2016-05-24,PTEPEN,b20bc2d6-1024-4588-8099-c609418f616f
BART,BART_002,2016-05-24,PTEPEN,ba039e6e-e62c-41f5-a1f8-03ea1b00a225
BART,BART_002,2016-05-24,PTELAC2,3476e60c-668e-4428-9555-13536ce17b5c
BART,BART_079,2016-05-24,GASHON,f4ca79b4-45a0-4229-a6f2-ee56930328f4
BART,BART_025,2016-05-24,CYMNEG,0dc6c37c-b726-47c0-826b-e0827a40123d
BART,BART_079,2016-05-24,PTELAC2,27bb32d2-9172-4359-af16-dda4a5210c13
BART,BART_028,2016-05-24,SPHSTE3,ec990b9f-470d-426c-a0bb-6a1f9a0ff8e9
BART,BART_025,2016-05-24,PTEPEN,2de880eb-87f7-4671-9276-b794926c27b2
BART,BART_079,2016-05-24,SPHSTE3,3795443d-226e-4757-a87f-642dedccc6e0
BART,BART_066,2016-06-07,AGORET,1436e4b3-9e3d-4dc9-814f-a9f86fbadc58
BART,BART_066,2016-06-07,SPHSTE3,1cbb890b-0a55-4815-965d-d97f6b28416c
BART,BART_066,2016-06-07,PTEPEN,c4869bd5-92b7-4fee-a1d6-9d9716d03d02
BART,BART_068,2016-06-07,PTEADO,f7a8620e-d2be-47a7-a6dd-2430a81669a8
BART,BART_081,2016-06-07,SPHSTE3,6ae305d0-d1da-461c-9e57-19290246a765
BART,BART_080,2016-06-07,PTEROS,74d01297-3196-4d4c-b715-bdbe1ff5cdc6
BART,BART_066,2016-06-07,SPHSTE3,4ffabe13-ac41-4783-a663-93c71bf819d8
BART,BART_018,2016-06-07,PTEPEN,d059b12e-c4d3-43b1-8c04-7fbb411bfb73
BART,BART_066,2016-06-07,PTELAC2,11798115-47e0-4178-9964-b2fa48e008c0
BART,BART_028,2016-06-07,PTEADS,c03f1dc1-846a-4de2-95fe-c3acda353b60
BART,BART_031,2016-06-07,PTEPEN,6ede32e0-8777-4151-9b9a-7c7d41d4380a
BART,BART_079,2016-06-07,PTEPEN,fbe37c7f-6423-4f28-8461-947511078810
BART,BART_079,2016-06-07,SPHCAN,5781b2f8-c65d-49b9-8f96-18a6d430dc26
BART,BART_031,2016-06-07,CYMNEG,2b84fb60-5a34-4843-a821-0c5ccb46c6f4
BART,BART_025,2016-06-07,PTEPEN,b387be15-1163-4ba1-b6cb-656d4e5094a8
BART,BART_002,2016-06-07,PTEROS,56a2aa20-c32b-462d-bdd0-713386bdb4fb
BART,BART_066,2016-06-07,PTECOR1,4696b5d6-f4cb-4ec0-9c3f-f21c1ca2faec
BART,BART_028,2016-06-07,SPHCAN,d1c57927-61d7-425b-a79b-e5f704205201
BART,BART_025,2016-06-07,SPHSTE3,47923aec-e71a-4974-ae77-4098967ac382
BART,BART_028,2016-06-07,PTETRI3,08b12408-5c4c-4230-b87c-178ef420d9a2
BART,BART_081,2016-06-07,PTEPEN,53d50f3b-bfa1-43ec-85c9-4026050afebc
BART,BART_079,2016-06-07,PTETRI3,6650d0d2-1b52-4d83-9a9b-1ca1e115eebe
BART,BART_068,2016-06-07,PTETRI3,14046d4d-8f17-425f-9e70-1146c84e69b3
BART,BART_068,2016-06-07,PTECOR1,8857dd77-0a7e-4916-a6ea-a0aa4b7ad49b
BART,BART_018,2016-06-07,PTECOR1,bba920dd-7a11-441c-95a6-d0f10f97fa99
BART,BART_079,2016-06-07,PTELAC2,1b7ce21e-2765-4f81-ac7d-bbef4ecd62d0
BART,BART_066,2016-06-07,SPHCAN,96436b3b-e900-4ee3-9be7-8fb60d6f6613
BART,BART_066,2016-06-21,PTECOR1,b41c041c-7e2b-4c1c-88e1-4a1aaf734b31
BART,BART_028,2016-06-21,PTEROS,747cb564-f954-40f5-aa64-e8607fd0c4f9
BART,BART_080,2016-06-21,PTEADO,eadc97c8-bcc1-48a2-b9c5-b08c1ecc4fbd
BART,BART_066,2016-06-21,PTETRI3,feb08831-5c2d-4071-904d-abd454e60b5d
BART,BART_002,2016-06-21,PTECOR1,d17d7f36-c4cf-4b2b-9545-7199432e16d2
BART,BART_079,2016-06-21,PTETRI3,fa7dda42-5377-4121-8c13-bf58e48dd51c
BART,BART_028,2016-06-21,PTEPEN,925b5d98-50d4-4aa7-920b-e8e3e59ce16b
BART,BART_079,2016-06-21,PTECOR1,ccfa8377-5d26-469b-a791-cd314bbf7521
BART,BART_002,2016-06-21,PTEPEN,0a3003b1-bcf3-4737-bbee-2b7ae722d67c
BART,BART_066,2016-06-21,CYMCRI,9650b1a3-6bbe-47fc-bc32-c953b1bef24a
BART,BART_066,2016-06-21,AGORET,3f9b35fa-33ab-4d1d-8edd-5d3f6751566d
BART,BART_002,2016-06-21,CYMNEG,ab45dd34-e31f-4d51-9c09-a5f5d3b4771b
BART,BART_031,2016-06-21,SPHCAN,1922b3dd-d4bd-4f95-89f2-1fec14f2e7be
BART,BART_081,2016-06-21,PTETRI3,1172fbd2-9c95-4bc4-94a8-3c185af82ce8
BART,BART_079,2016-06-21,PTELAC2,cb790a81-be61-444a-b372-c9f9959bc082
BART,BART_080,2016-06-21,PTEPEN,72d7d30c-1f4b-4bff-aa7a-d17ac6785f31
BART,BART_079,2016-06-21,SPHCAN,1bb95be7-b697-48d0-a24d-d2bfa5a52af5
BART,BART_002,2016-06-21,CHLEMA,5c09dae6-364d-460b-b238-9ca01cb0aea8
BART,BART_080,2016-06-21,AGORET,9732f564-956e-42a4-be16-47d1bc7ad610
BART,BART_066,2016-06-21,PTELAC2,417f8bae-0162-454b-9ddc-a9c6576917a9
BART,BART_068,2016-06-21,PTEPEN,89041acc-b352-4da1-a01e-3e56b0125707
BART,BART_081,2016-06-21,CYMLIM,7b3bec00-a22c-444b-8f64-09fc65b6f375
BART,BART_025,2016-06-21,SPHCAN,9486ea9b-d081-4fad-83c1-73d6cc923fa3
BART,BART_025,2016-06-21,SPHCAN,ac0e4a3c-886d-49ba-b002-77dfe3533351
BART,BART_025,2016-06-21,PTETRI3,d499e642-7e6c-41eb-81b9-2e75b7126189
BART,BART_018,2016-06-21,PTEPEN,00b0a64a-7ce9-4849-99a9-70377a69ce4b
BART,BART_081,2016-06-21,PTEADO,db38209d-4d4a-4f7e-8d52-e37b05e1a6a9
BART,BART_080,2016-06-21,SYNIMP,4b3bb9e2-2e2d-4a46-a2e4-2ff222bc1ab7
BART,BART_068,2016-06-21,PTEROS,e638ed12-da50-4d22-a9af-f3c56e61a9d0
BART,BART_080,2016-06-21,PTELAC2,48e52f58-f688-4142-a2d2-8c7d495c4e5a
BART,BART_025,2016-06-21,AGORET,eb9d8e1e-b4d9-44d4-904e-7dc80ff85b1c
BART,BART_031,2016-06-21,PTEPEN,96b0cb92-4186-4011-a052-f0464dfb4a62
BART,BART_068,2016-06-21,CALING,c773d56c-39ff-41ee-a21c-05d9133eddf2
BART,BART_018,2016-06-21,CYMCRI,418f23ba-b1f2-4bad-a84c-16cdbbc378f8
BART,BART_080,2016-06-21,SPHCAN,7c3f8fb7-ceb4-44eb-a8e7-1d73df3b27ee
BART,BART_079,2016-06-21,SPHSTE3,a241d5d4-5ed6-4139-90e2-f48a98520948
BART,BART_031,2016-06-21,SPHCAN,724846fc-ef7a-47d6-9303-04efba2235dd
BART,BART_068,2016-06-21,CALING,ed1c9b01-de5f-4762-99ae-d89ffec46943
BART,BART_080,2016-07-05,AGORET,d9347e15-9def-499a-9f2b-c38082d302c3
BART,BART_066,2016-07-05,PTEPEN,7468b57a-ca37-46cc-b325-275bc2afa468
BART,BART_066,2016-07-05,SPHCAN,62578364-f6e7-44a3-a9c5-b8e18aa24c80
BART,BART_025,2016-07-05,AGORET,d4dcab7b-a750-48b4-9d06-092a22a48880
BART,BART_066,2016-07-05,SPHCAN,0deea8e5-e444-4f1f-a360-33662adc5d40
BART,BART_018,2016-07-05,CYMNEG,7d9bb677-4797-462d-b9ed-a6ea4c80c031
BART,BART_080,2016-07-05,SPHCAN,d3610565-c075-4f17-85eb-9b2edd9255c5
BART,BART_018,2016-07-05,SPHCAN,d9006dd7-a5a6-463c-a777-3db63cac9e4a
BART,BART_025,2016-07-05,SPHSTE3,1ceb89e2-4303-41f8-a918-e88454173bcf
BART,BART_028,2016-07-05,CYMNEG,a551a042-968e-42f6-a560-24049cb1b25a
BART,BART_081,2016-07-05,PTEROS,bf80359b-3f35-4649-b963-2a77b4769487
BART,BART_066,2016-07-05,AGORET,7e3f079a-1101-4069-bbc3-5d2d8b82b730
BART,BART_079,2016-07-05,PTEPEN,6397a09a-5349-4382-8c92-d93c9e902709
BART,BART_028,2016-07-05,PTETRI3,8ba77bba-e436-4c48-838b-fa5d631e76c7
BART,BART_002,2016-07-05,SPHSTE3,c02cdf03-13a8-4173-b107-61fb68dff74c
BART,BART_028,2016-07-05,AGORET,7b276640-a3f5-4f68-b74f-823cc0818cb0
BART,BART_018,2016-07-05,PTEROS,87ab6237-ff97-4be9-9f2d-7e140c986216
BART,BART_068,2016-07-05,CYMCRI,483c233d-71fc-4eec-bd38-1d454b078ca1
BART,BART_025,2016-07-05,AGORET,70c10d0f-fc1a-46af-952f-c57b12310d0c
BART,BART_025,2016-07-05,SYNIMP,147df7cb-c148-46b3-835a-246c3dcfedce
BART,BART_080,2016-07-05,PTEADO,48513e4d-b2ce-4ea4-ab78-6987934bded8
BART,BART_080,2016-07-05,SYNIMP,4c656903-0ce8-4705-8fe1-dd29bcf4009d
BART,BART_025,2016-07-05,CALGRE,599c865c-b9cd-4931-a53b-d20b6c644152
BART,BART_080,2016-07-05,PTELAC2,1c2097dc-7de2-4192-8b36-0c9cfc3c7a7a
BART,BART_066,2016-07-05,SPHSTE3,caf904c5-0952-407d-aef6-da14555c820c
BART,BART_025,2016-07-05,SPHSTE3,0b8237fa-7e72-4823-925d-f4390880ed1e
BART,BART_068,2016-07-05,CYMNEG,51e3cc7f-40e4-45f4-97d1-5eb67e43d435
BART,BART_080,2016-07-05,PTEPEN,7416077d-f498-4069-85ad-270f7fcbaa8f
BART,BART_018,2016-07-05,PTETRI3,ca6b8caa-6480-47c9-9a8e-6711b21fec56
BART,BART_066,2016-07-05,AGORET,50bc7ad1-c39a-4916-8131-b88ea571e73f
BART,BART_002,2016-07-05,SYNIMP,cd0eac32-48e3-41c2-96b3-5490d28b7f5d
BART,BART_080,2016-07-05,SPHCAN,b2f896fb-1a2e-429a-9dbe-e00cf2d51824
BART,BART_031,2016-07-05,PTECOR1,39645424-e3b8-42d9-a146-934fe8274152
BART,BART_081,2016-07-05,CYMCRI,d4476ee7-0588-4622-b3b3-41b291c53464
BART,BART_080,2016-07-05,PTETRI3,6be7a25f-622b-4701-ba68-f1f3bc3b05ce
BART,BART_025,2016-07-05,SPHSTE3,14d885e4-8036-4f36-b4a8-d8e423e62820
BART,BART_066,2016-07-05,SPHCAN,64cf52cf-0f53-43ef-a98e-6140bad1b459
BART,BART_002,2016-07-05,PTECOR1,5716c097-a480-4e88-a762-c6268bce1b7e
BART,BART_079,2016-07-19,PTEROS,07fd41d7-ed83-4600-aad7-490cca3840fd
BART,BART_081,2016-07-19,PTETRI3,2f7229de-50b5-4e23-8ee5-0d303f4f831e
BART,BART_066,2016-07-19,AGORET,9afdf42e-ff5e-4173-9d0c-2286b5776c3b
BART,BART_025,2016-07-19,PTETRI3,c2834189-f524-44d0-ae5a-be9eac6e4cd8
BART,BART_081,2016-07-19,SYNIMP,981df2ad-9305-4059-b796-8c89791a7a3b
BART,BART_079,2016-07-19,CYMCRI,10ae6e6e-59bf-4aa8-863b-363a81edb0d4
BART,BART_080,2016-07-19,PTETRI3,35b1f6cf-93dc-4302-8463-1f3925049f12
BART,BART_068,2016-07-19,CALING,f8f0e692-804e-450f-9245-186eae046f6b
BART,BART_025,2016-07-19,CYMCRI,7ffb5785-20e0-4264-8027-71332e31c15f
BART,BART_002,2016-07-19,CYMNEG,c0ad5a00-8c8e-419a-9b7d-ad63770ea77f
BART,BART_031,2016-07-19,CYMNEG,ff8b41d9-af43-42f1-9665-4cebb1216a35
BART,BART_080,2016-07-19,PTECOR1,af5dbc0b-b212-4830-8ade-2d8cf2f86358
BART,BART_018,2016-07-19,SYNIMP,b14f9ad5-1ab0-4535-9d96-4997647704a6
BART,BART_066,2016-07-19,PTEROS,c4ea327c-ff96-4144-86eb-fba3d8432b63
BART,BART_031,2016-07-19,CYMLIM,8d90fe29-8b9d-44c7-856c-b991e14d0248
BART,BART_079,2016-07-19,PTELAC2,a299474d-1514-4fe5-9baa-e3f4c1bc3eb3
BART,BART_025,2016-07-19,CYMNEG,098f268c-fc21-47fc-b72c-f1564207f06f
BART,BART_066,2016-07-19,CYMNEG,09dc845f-8314-4159-88c6-85fbd624e413
BART,BART_066,2016-07-19,SYNIMP,706abb51-06c1-4406-a3ec-dcdd424e931f
BART,BART_025,2016-07-19,SPHCAN,a542b44d-ffcd-46c1-9d37-91c4dec36f63
BART,BART_028,2016-07-19,CALGRE,6c1e90b7-b14c-48a1-9662-eabc0f5a8018
BART,BART_028,2016-07-19,CALING,c2bd26fc-d95c-41bd-967c-374e3e36577b
BART,BART_068,2016-07-19,PTETRI3,280618b0-f328-416d-94b9-94848cc3530f
BART,BART_002,2016-07-19,PTEROS,90895f76-2a2c-4e09-8957-edcdf47e52c5
BART,BART_079,2016-07-19,PTECOR1,daedef97-cf3c-493c-abcd-cc3452e6f606
BART,BART_066,2016-07-19,PTELAC2,d9190036-dc5d-4a2d-9b9b-93699065a964
BART,BART_080,2016-07-19,SPHCAN,4db50302-1130-4edb-bfbe-99b090a841b1
BART,BART_002,2016-07-19,SPHCAN,79ff29b8-1323-47ea-b771-f6741110d686
BART,BART_080,2016-07-19,SPHCAN,b2ef900f-e0a4-4e40-a6ae-ff367b5fbee7
BART,BART_018,2016-07-19,SPHCAN,a47368e5-bd56-4103-814c-ac006927adf9
BART,BART_002,2016-07-19,CYMCRI,a756a8d3-b1ed-411c-8d1b-a29b6bad60ff
BART,BART_066,2016-07-19,SPHCAN,13c9e8db-0733-467d-b561-f7bfa091ce32
BART,BART_081,2016-08-02,PTEROS,e09bd61d-395a-4cde-9f90-21d537754068
BART,BART_025,2016-08-02,SPHCAN,36952c14-67aa-498c-8737-6921c4eebd94
BART,BART_066,2016-08-02,CYMCRI,4221d4e8-09b5-4949-b9cc-2a5185bbb1a6
BART,BART_068,2016-08-02,CALGRE,9a84bccd-1f90-4bae-9872-92181dbc8f39
BART,BART_028,2016-08-02,CYMNEG,4a44d351-d062-4161-8f55-b5084b7b83e9
BART,BART_018,2016-08-02,PTETRI3,b108d5e4-ee32-4f65-8803-9f4d0da385bd
BART,BART_028,2016-08-02,CALGRE,f7926f13-f540-4c2e-b0ac-7019078970d3
BART,BART_066,2016-08-02,CYMNEG,8dfcb86b-5177-4e4f-9c3b-aea053c9b46d
BART,BART_068,2016-08-02,PTECOR1,38307737-682a-43a2-8581-17054b8f31c7
BART,BART_031,2016-08-02,PTEADO,7cc6f5be-e29e-4833-ab02-3599d008ebc0
BART,BART_018,2016-08-02,PTEROS,5acd4930-c26b-40be-bd09-40f868fc5d24
BART,BART_068,2016-08-02,PTELAC2,152c1e0e-4cc4-44a1-aa51-5f4d866d753c
BART,BART_080,2016-08-02,SPHCAN,5dc12604-38e5-47d5-8859-51d85afec8b0
BART,BART_066,2016-08-02,SYNIMP,f027365b-da06-40a5-9d60-ba790b52ab16
BART,BART_018,2016-08-02,SPHCAN,be7db9e8-f19e-4c4c-b591-083415086c15
BART,BART_031,2016-08-02,PTEADO,d248cd3a-18a0-4095-96f9-3d5b0e2974ce
BART,BART_080,2016-08-02,CYMNEG,561ea676-89d6-43a9-9550-16c22f2d6408
BART,BART_018,2016-08-02,PTECOR1,9e316483-0960-4bcc-b008-38a413fd4854
BART,BART_080,2016-08-02,PTELAC2,642ee184-d1a5-41e4-9064-68b60d49b820
BART,BART_031,2016-08-02,PTETRI3,d87d0ba4-e53e-4b1b-9fb6-0b40ec3ee16a
BART,BART_025,2016-08-02,PTEADO,f813d828-a09b-48c8-b19f-0b9a56092968
BART,BART_025,2016-08-02,CALGRE,f495aeb3-ed0c-4d3d-9920-2669bd82fe87
BART,BART_079,2016-08-02,PTETRI3,201fadcc-4220-4f84-8fd0-a3d41b4b5483
BART,BART_028,2016-08-02,SYNIMP,b9df8450-5f9f-4704-b14a-4c383b651c4c
BART,BART_002,2016-08-02,SYNIMP,deaa14f9-995e-46eb-98d3-acc9592d7034
BART,BART_080,2016-08-02,SPHCAN,f22c0509-9814-4bbf-a859-995f1c41c379
BART,BART_066,2016-08-02,SPHCAN,85b2c2c8-844c-4e17-ae04-db48e4026c3a
BART,BART_081,2016-08-02,CYMCRI,954b99b1-3429-4941-81ee-c03577fd9cb1
BART,BART_081,2016-08-02,CYMCRI,7240d526-6432-437a-8912-17b7d0daa709
BART,BART_081,2016-08-02,PTETRI3,841a2cbd-89a9-4b9c-8780-289a6e0bb6a9
BART,BART_068,2016-08-02,CYMNEG,6c1b1340-7b0e-4379-8fc9-fba58e0f090e
BART,BART_068,2016-08-02,CALGRE,6de10113-c572-4486-8d05-7419fc19f5f6
BART,BART_079,2016-08-16,SYNIMP,23c910b1-9916-4c13-981a-31961913eeaf
BART,BART_066,2016-08-16,PTELAC2,cde9159e-4d26-489d-8336-0866d0ac54bd
BART,BART_079,2016-08-16,PTECOR1,16b98f10-f124-40ca-add1-97266b20ae32
BART,BART_068,2016-08-16,CALING,46402472-3b54-4404-9de8-cde46e89a303
BART,BART_025,2016-08-16,CALGRE,f6741f18-8d57-426e-a533-de99e582e3de
BART,BART_068,2016-08-16,CYMNEG,a865e233-fafb-45d2-8821-b506c5f7b1a5
BART,BART_028,2016-08-16,CALGRE,211d828f-3023-4531-afb3-641ff948929d
BART,BART_028,2016-08-16,PTECOR1,d8806c53-a2bc-4630-bbf5-51968b611e4e
BART,BART_002,2016-08-16,PTETRI3,e6d1e3bf-96ff-4fe8-9073-0cd463bac3a9
BART,BART_028,2016-08-16,CALGRE,639d99a3-f0d9-48f5-855c-a2834ca4fc3b
BART,BART_080,2016-08-16,SYNIMP,1b1eb75c-8135-4676-abfa-35d27e30135a
BART,BART_068,2016-08-16,CYMCRI,334b75e6-9453-4d74-b26c-e5e5a83f8e55
BART,BART_025,2016-08-16,CALGRE,2ffc29cf-ed87-457b-8494-eac345d6c711
BART,BART_080,2016-08-16,PTELAC2,dc653e40-118e-4440-b043-2955c13674da
BART,BART_025,2016-08-16,CALGRE,69026c5c-d068-4637-bb6e-610d17e9b280
BART,BART_080,2016-08-16,PTEROS,b81be24f-4d25-4f17-93a2-44186bff2b36
BART,BART_025,2016-08-16,CYMNEG,5912d130-95cb-4305-9708-8cda7e262b37
BART,BART_068,2016-08-16,PTEROS,78dd8564-ec7f-46b7-94ce-b43586b3ca47
BART,BART_028,2016-08-16,PTETRI3,e5667fc2-6dec-42c6-96d9-b46bc7de4246
BART,BART_080,2016-08-16,PTECOR1,a16aece8-32d1-4692-8f6c-8eccc4500199
BART,BART_028,2016-08-16,CYMNEG,e2f5fb5e-fb5c-4b51-adbf-eda8126311a3
BART,BART_018,2016-08-16,SYNIMP,8352f682-c903-4d4a-9cc8-4200d1780ad4
BART,BART_002,2016-08-16,CYMCRI,c2be5d80-c151-4b36-b4f1-941f6c7a6bf5
BART,BART_079,2016-08-16,PTELAC2,6008cd41-7045-4497-b191-a9ae60d71d5f
BART,BART_066,2016-08-16,PTETRI3,a7a01eba-0d9f-4216-b0b9-7c06b7ef5afb
BART,BART_031,2016-08-16,SYNIMP,1f1c6477-d761-4f1b-9127-cf0e4a7912b5
BART,BART_031,2016-08-16,CYMCRI,29053312-7649-4b64-867a-f27eeeee6596
BART,BART_031,2016-08-16,CYMNEG,377c255f-e9f1-4004-8175-17910533ae9e
BART,BART_028,2016-08-30,CYMNEG,6650a153-2e41-4f06-a89a-ce5dd3dba424
BART,BART_028,2016-08-30,CYMCRI,6cfdd1d0-6e42-404b-830a-f721e6ccf017
BART,BART_031,2016-08-30,PTEADO,274eb859-f06b-42ac-8578-d63dd6aff254
BART,BART_081,2016-08-30,PTETRI3,06293fe2-f277-421a-b0c8-59299cf932c9
BART,BART_031,2016-08-30,PTEADO,4528b5d5-6986-45c0-bcb7-bdc13d266d09
BART,BART_066,2016-08-30,PTEROS,f8d0a004-4ee3-4a6e-8227-611cb13a908b
BART,BART_002,2016-08-30,PTEADO,c59dbb48-71a0-495e-8264-451bd7129972
BART,BART_079,2016-08-30,PTELAC2,4cbb18ae-ebd9-4fef-81fb-bf70ac2d761e
BART,BART_028,2016-08-30,PTEROS,012d1561-7203-4019-82b1-ecc13d359471
BART,BART_068,2016-08-30,SYNIMP,832c561d-3610-4f54-844b-2592d6f848c1
BART,BART_081,2016-08-30,CYMCRI,75c4f901-ae01-4c20-9b97-7d0f09f1e8a8
BART,BART_025,2016-08-30,PTETRI3,00963895-4fb2-44e2-9676-cc22aee5ab40
BART,BART_025,2016-08-30,SYNIMP,e29f5a69-c055-4159-8268-71cb1c6ab057
BART,BART_066,2016-08-30,PTECOR1,3a1bc15c-da11-481a-a30b-f6c8799c7925
BART,BART_066,2016-08-30,PTELAC2,5b1b0d8d-928f-4a18-b373-9f241646d0a7
BART,BART_002,2016-08-30,PTECOR1,6dc3a7cf-0006-4491-8d91-792b8ed61e05
BART,BART_031,2016-08-30,PTETRI3,1feab788-07ee-4477-aadb-a8c21fccc057
BART,BART_080,2016-08-30,PTEADO,3ae5f098-6199-4acd-82ce-e7ac8105740d
BART,BART_068,2016-08-30,CYMCRI,9f46f49b-fcda-4a36-8214-8006fa87e7c0
BART,BART_031,2016-08-30,PTEROS,bd4f8d27-43ee-45a1-843e-83b0c94d9191
BART,BART_081,2016-08-30,SYNIMP,1e315851-db00-4c36-9f74-399bf9bdc4ec
BART,BART_066,2016-08-30,PTETRI3,e15ba5cb-fab0-4d32-809a-b8a997381935
BART,BART_068,2016-08-30,PTETRI3,353daaf3-b71c-4fcf-a921-5ef4d9a2f8a7
BART,BART_025,2016-08-30,PTEADO,8205f4c3-ce03-4588-8013-e7758791dbc1
BART,BART_018,2016-08-30,PTEADO,5b901af6-bf07-4cf9-a6a2-dfa7e69462d6
BART,BART_002,2016-08-30,CYMPLA2,a8742c80-0364-4b3e-be4d-0e5fda9a7b68
BART,BART_080,2016-08-30,PTELAC2,17b6fd86-2407-4f1b-a167-871b067771ce
BART,BART_031,2016-08-30,CYMCRI,4a917f56-e4fa-4496-9fee-13a8b732855a
BART,BART_002,2016-08-30,PTEADO,04232128-2c7b-4de1-800a-a5f3a64aa3e2
BART,BART_068,2016-08-30,PTEADO,e9bd34fb-47cc-4fb2-affb-20e4fc52651f
BART,BART_068,2016-08-30,SCAVID,3464375d-99dc-45b4-b1f9-47b23aac02d5
BART,BART_031,2016-09-13,PTETRI3,17a642fd-75e0-4e56-8da9-b396df6a8bb0
BART,BART_079,2016-09-13,SPHCAN,24d1e78a-7b84-48d5-bde4-f2edba67d1ac
BART,BART_018,2016-09-13,PTEPEN,2ee1b58b-f7c2-4b45-b5fa-0db4208524dc
BART,BART_079,2016-09-13,PTECOR1,96c8fcca-26fb-4086-9cc2-b53e8ff5471b
BART,BART_080,2016-09-13,SPHSTE3,35b10e15-2825-4ff7-ac3d-72ed81ce25b2
BART,BART_018,2016-09-13,PTETRI3,c996d2fe-257a-4976-92b2-411f5dd99bde
BART,BART_031,2016-09-13,PTEPEN,6c8f4b06-b7e0-46dc-9750-a3c434a70f9d
BART,BART_066,2016-09-13,SPHSTE3,4620f0f5-4eb1-4fa2-807a-e94c2eb251f0
BART,BART_079,2016-09-13,PTELAC2,39b329af-c540-4f63-8c32-24b4c43c6b38
BART,BART_025,2016-09-13,PTEROS,9eb1b8d6-5d94-4ada-a3c9-df196574443e
BART,BART_031,2016-09-13,PTEROS,f93ec624-2b8d-46f1-86b4-6a9b8efb6b24
BART,BART_002,2016-09-13,PTECOR1,ad05ce71-09e0-4b0a-bead-243c4926fa3c
BART,BART_018,2016-09-13,PTECOR1,d5482e03-e7d5-4084-b36e-fc3c365a0d16
BART,BART_079,2016-09-13,SYNIMP,e1aa69e3-97cb-47d9-9bf3-041a97ee4f7a
BART,BART_080,2016-09-13,PTELAC2,20cd0383-f363-4481-85dc-7a968ca0cb9b
BART,BART_068,2016-09-13,PTETRI3,d12e2462-a2aa-45df-87b8-58090ea5cd37
BART,BART_079,2016-09-13,PTEPEN,ea0f2db5-b4e1-4a67-80b9-f461ea3e24a1
BART,BART_081,2016-09-13,PTEPEN,6c4215e4-43dc-43db-a0b1-17e62820b5f8
BART,BART_028,2016-09-13,SYNIMP,632a60f0-4a0e-4940-853d-a9061fae48ae
BART,BART_068,2016-09-13,SYNIMP,ba6f0339-c409-4117-a019-b8c208f0b7ca
BART,BART_066,2016-09-13,CYMCRI,45c02c99-860b-4417-85b9-0d03b718b2c0
BART,BART_018,2016-09-13,PTEADS,5ebc5fd2-04bf-4814-90d3-8fbd871dd1ea
BART,BART_031,2016-09-13,PTEADO,58416f1d-0a2f-4be4-b38e-fc3d7f234723
BART,BART_002,2016-09-13,PTETRI3,0d0d9fa1-40e4-4b8b-b66c-e3e91cb700a0
BART,BART_002,2016-09-13,CYMCRI,d1002aa1-a186-423e-8b4b-cad755a4afc2
BART,BART_068,2016-09-13,PTEPEN,c5bf8ae7-7d6f-4f57-93d8-b829045fba3f
BART,BART_079,2016-09-13,PTEADO,831ab373-e1fc-4514-aec0-7caa70d0204a
BART,BART_080,2016-09-13,PTEADO,41e3a420-295f-4777-b0bf-7a3f5b03eb8d
BART,BART_079,2016-09-13,CYMCRI,6587fba3-1104-4dde-a269-071a8a72244a
BART,BART_079,2017-05-17,SPHCAN1,d6a00351-048e-4877-970b-86eb41e10172
